0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-0.5478573212569215,-1.0267042257890124,-1.089828432628171,0.12295055977551347,1.0219606177215033,1.512397179674095,2.016475609184441,-1.0258324403512036,-1.8807671027635176,0.8801498626200884,0.9344250502700064,1.1305138217962305,0.5642399447977523,-1.898141505799907,0.7979713603644305,-1.7831127916427763,-1.253539585708237,-1.4406306341813404,0.0,-1.3558296725739136,-1.3612244441636268,1.568257512436908,1.4877040376627169
-0.6822060020616622,-0.9010804766026694,-0.9529693989673005,-0.1891726258685533,0.6399968523895816,1.1320089633597754,2.016475609184441,-1.0258324403512036,-1.8807671027635176,0.6602518745299139,0.7447987182615329,0.7899072856268137,0.24881433593657504,-1.5973393047444657,0.7980378620552706,-1.5367893348716006,-0.915178641994848,-1.083435067407222,0.0,-0.9361527856944927,-0.9409171007666841,1.2138308994969051,1.1822240824842931
-1.1380318833634602,-0.6903498045104118,-0.6744338626517007,-0.7666251948529988,0.01158908835949502,0.6154220372395243,2.016475609184441,-1.0258324403512036,-1.8807671027635176,0.20470817300975888,0.325560916568281,0.1448697440902862,-0.3921918455401808,-1.1623465552755465,0.7902206223493344,-1.1624204712985398,-0.2858777603675814,-0.4989827911356281,0.0,-0.28825285040696563,-0.29299637638270865,0.6807102004274747,0.7042652961914622
0.20065675751234635,-0.7306052517765935,-0.8360304150186786,1.784089192444509,1.8458295836271998,1.2387390646498533,-0.4377874677834641,1.0258324403512036,0.0,1.4633235948985215,1.4051611823644385,1.2883931174545613,0.9317746420701926,-0.993841545183903,0.9606822578555085,-1.0116302693740433,-1.3484944083113617,-1.3462620599778505,0.0,-1.555182671694892,-1.552666893842022,1.2598015386066106,1.2223713545910404
0.31581276963069543,-0.732399324486948,-0.8406070105628439,1.8639462133991458,1.8616293641121453,1.244943591293588,-0.4377874677834641,1.0258324403512036,0.0,1.4875045797644109,1.4237969270364135,1.3505698158832269,1.1269898270157703,-0.9682154238779936,0.9053491984698846,-0.9884159659009352,-1.37423481737858,-1.343889651432733,0.0,-1.5271277487716381,-1.5255993646521067,1.281846294689725,1.2415666652613846
0.2870237666011082,-0.7042802111885608,-0.7991555508197112,1.7126699014075635,1.7319734335346562,1.094309189466226,-0.4377874677834641,1.0258324403512036,0.0,1.3018044625453167,1.278992972990767,1.270506669961384,1.0708515853661071,-0.9212137426873513,0.8358079763790115,-0.9456442104141778,-1.2891457223165874,-1.2316963963661598,0.0,-1.3221038411938935,-1.3226917249610675,1.1847773057119164,1.156767440941835
0.5125376236662079,-0.6822152379897981,-0.8118452440506603,1.946915633905987,1.7692739462259195,0.9636854133044191,-0.4377874677834641,1.0258324403512036,0.0,1.1426070721591737,1.1516119627951429,1.3032984903655422,1.0702172549519868,-0.7847949433342506,0.7519108900228512,-0.8200828719688733,-1.329792540378633,-1.2824684979466532,0.0,-1.343458637021548,-1.344412476959372,1.2674713031618625,1.2290539112734578
0.40217977871945726,-0.614981644719095,-0.7247538029114011,1.6348039992284167,1.5241330222069247,0.8923045941951739,-0.4377874677834641,1.0258324403512036,0.0,1.1517128542662294,1.158982815372157,1.1593551748252107,1.0383421516424332,-0.6367730087724288,0.7690519087054549,-0.6814532212730394,-1.1593755353620347,-1.0489817580689902,0.0,-0.9557735606578809,-0.9594730276412364,1.092134769993995,1.075156451232052
-0.048847935410743316,-0.44961836391249216,-0.4917710351911771,0.8446837401874797,0.9608789921353752,0.7646557036559261,-0.4377874677834641,1.0258324403512036,0.0,1.0791507111220098,1.0999498341034988,0.6532112975480399,0.5143852295789184,-0.41196342627084315,0.9289383019538352,-0.4661531016735561,-0.6704511042451972,-0.5921048077033497,0.0,-0.4737976028170158,-0.477183236471294,0.6330348545067183,0.6603474332929655
-0.31274712984862607,-0.29177246671851675,-0.3406441719048176,0.4438595109799693,0.6395081993848926,0.6305310952421577,-0.4377874677834641,1.0258324403512036,0.0,0.9637125075434642,1.004598363916705,0.28291924765952514,0.005176489643704562,-0.2644294188057895,1.070207005180864,-0.3217432543435106,-0.3481092245796133,-0.3786552049109911,0.0,-0.21906824297068664,-0.2229901088515384,0.4681733810558499,0.5068830880025025
